Voltaje_Cen_0,Voltaje_Cen_1,Voltaje_Cen_2,Voltaje_Cen_3,Voltaje_Cen_4,Voltaje_Ext_0,Voltaje_Ext_1,Voltaje_Ext_2,Voltaje_Ext_3,Voltaje_Ext_4
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.44,2.44,2.4
1.12,1.12,1.12,1.12,1.08,2.44,2.44,2.4,2.4,2.4
1.12,1.08,1.12,1.08,1.12,2.4,2.44,2.44,2.4,2.4
1.08,1.12,1.12,1.08,1.08,2.4,2.44,2.44,2.4,2.4
1.08,1.12,1.12,1.12,1.08,2.4,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.12,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.4,2.4,2.4,2.4,2.4
1.08,1.12,1.12,1.08,1.08,2.4,2.4,2.4,2.36,2.4
1.12,1.12,1.12,1.08,1.12,2.4,2.4,2.4,2.4,2.36
1.12,1.08,1.12,1.08,1.04,2.44,2.4,2.4,2.36,2.36
1.0,1.08,1.0,0.88,1.08,2.68,2.72,2.72,2.8,2.68
1.08,1.08,1.08,1.04,1.08,2.6,2.6,2.6,2.6,2.6
1.08,1.12,1.12,1.08,1.08,2.52,2.56,2.56,2.56,2.52
1.12,1.12,1.12,1.08,1.08,2.48,2.52,2.52,2.52,2.52
1.08,1.12,1.12,1.08,1.12,2.48,2.48,2.52,2.48,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.44,2.48
1.12,1.16,1.12,1.08,1.08,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.08,2.44,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.08,2.44,2.48,2.48,2.44,2.48
1.08,1.12,1.08,1.08,1.08,2.44,2.48,2.48,2.44,2.44
1.12,1.08,1.12,1.08,1.08,2.44,2.48,2.44,2.4,2.44
1.12,1.12,1.12,1.12,1.08,2.44,2.48,2.44,2.44,2.4
1.12,1.12,1.12,1.08,1.12,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.44,2.48,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.4,2.4,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.4,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.4,2.4,2.44,2.4,2.4
1.08,1.12,1.12,1.08,1.12,2.4,2.44,2.44,2.36,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.44,2.36,2.4
1.12,1.12,1.08,1.08,1.08,2.4,2.4,2.44,2.4,2.4
1.08,1.12,1.12,1.08,1.0,2.4,2.4,2.4,2.4,2.4
1.0,1.04,1.0,0.88,1.04,2.68,2.68,2.68,2.8,2.68
1.08,1.08,1.12,1.08,1.08,2.56,2.6,2.6,2.64,2.56
1.12,1.08,1.12,1.08,1.08,2.52,2.6,2.56,2.52,2.52
1.08,1.08,1.08,1.08,1.08,2.52,2.52,2.52,2.48,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.52,2.52,2.48,2.48
1.12,1.12,1.12,1.12,1.08,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.12,1.12,2.48,2.48,2.48,2.48,2.48
1.08,1.12,1.12,1.12,1.12,2.48,2.48,2.48,2.44,2.44
1.12,1.08,1.12,1.12,1.08,2.44,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.08,1.12,2.44,2.48,2.44,2.44,2.44
1.12,1.12,1.08,1.08,1.08,2.44,2.48,2.48,2.44,2.48
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.44,2.44,2.44
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.48,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.44,2.44,2.44,2.4,2.4
1.12,1.08,1.12,1.08,1.12,2.44,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.12,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.44,2.4,2.4
1.12,1.08,1.12,1.12,1.08,2.4,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.44,2.4,2.4,2.4,2.4
1.08,1.12,1.12,1.12,1.08,2.4,2.44,2.4,2.4,2.4
1.12,1.12,1.08,1.08,1.08,2.4,2.4,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.44,2.4,2.36
1.12,1.08,1.12,1.12,1.12,2.4,2.4,2.4,2.36,2.4
1.12,1.12,1.12,1.12,1.04,2.4,2.4,2.4,2.36,2.36
1.0,1.04,1.0,0.92,1.08,2.64,2.72,2.68,2.76,2.68
1.08,1.08,1.08,1.04,1.08,2.6,2.6,2.6,2.6,2.56
1.08,1.12,1.08,1.08,1.08,2.56,2.56,2.56,2.56,2.52
1.12,1.12,1.08,1.08,1.08,2.52,2.52,2.56,2.52,2.48
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.12,1.08,2.48,2.48,2.52,2.48,2.48
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.08,1.12,2.44,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.12,1.08,2.44,2.44,2.48,2.44,2.44
1.12,1.12,1.12,1.12,1.12,2.44,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.12,1.12,2.44,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.08,1.12,2.44,2.44,2.48,2.4,2.44
1.12,1.08,1.12,1.08,1.08,2.4,2.44,2.44,2.4,2.4
1.12,1.12,1.08,1.08,1.08,2.44,2.44,2.44,2.44,2.44
1.12,1.12,1.12,1.12,1.08,2.4,2.44,2.44,2.36,2.44
1.08,1.12,1.12,1.08,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.4,2.44,2.4,2.4
1.12,1.12,1.12,1.12,1.08,2.4,2.44,2.44,2.4,2.4
1.12,1.12,1.08,1.08,1.12,2.4,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.4,2.4,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.4,2.4,2.4,2.4
1.08,1.12,1.12,1.12,1.12,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.04,2.4,2.4,2.4,2.36,2.4
1.0,1.04,1.04,0.92,1.08,3.52,2.68,2.68,2.76,2.68
1.08,1.08,1.08,1.08,1.08,2.68,2.6,2.6,2.56,2.6
1.08,1.08,1.08,1.08,1.08,2.6,2.56,2.56,2.56,2.52
1.12,1.12,1.08,1.08,1.08,2.56,2.52,2.52,2.48,2.52
1.12,1.12,1.12,1.08,1.08,2.52,2.52,2.48,2.48,2.48
1.12,1.12,1.08,1.08,1.08,2.48,2.48,2.52,2.48,2.48
1.08,1.12,1.12,1.12,1.08,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.08,1.08,1.08,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.08,1.08,1.12,2.48,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.48,2.44,2.44
1.12,1.12,1.12,1.08,1.08,2.44,2.48,2.48,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.44,2.48,2.44,2.4,2.44
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.48,2.4,2.44
1.12,1.12,1.12,1.12,1.12,2.44,2.44,2.44,2.4,2.44
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.44,2.4,2.44
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.4,2.44,2.4,2.4
1.12,1.12,1.12,1.12,1.12,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.44,2.44,2.4,2.4,2.36
1.12,1.12,1.12,1.08,1.12,2.4,2.4,2.44,2.4,2.44
1.12,1.12,1.12,1.12,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.08,1.12,1.08,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.04,2.36,2.4,2.4,2.36,2.36
1.04,1.04,1.04,0.96,1.08,3.24,2.68,2.68,2.72,2.64
1.08,1.08,1.08,1.08,1.08,2.64,2.6,2.6,2.6,2.6
1.12,1.12,1.12,1.08,1.08,2.6,2.52,2.56,2.52,2.52
1.12,1.12,1.08,1.08,1.08,2.56,2.52,2.52,2.48,2.48
1.12,1.08,1.12,1.08,1.08,2.52,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.12,1.08,2.52,2.52,2.52,2.48,2.44
1.16,1.12,1.08,1.08,1.08,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.08,1.08,1.08,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.12,1.12,2.48,2.48,2.48,2.48,2.44
1.12,1.12,1.12,1.12,1.12,2.48,2.48,2.48,2.44,2.44
1.12,1.08,1.12,1.08,1.12,2.48,2.48,2.48,2.4,2.44
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.48,2.44,2.44,2.44,2.4
1.12,1.08,1.12,1.08,1.12,2.44,2.44,2.44,2.44,2.44
1.12,1.12,1.12,1.08,1.12,2.44,2.48,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.12,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.4,2.4,2.4
1.12,1.08,1.12,1.08,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.12,1.08,2.4,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.4,2.44,2.36,2.4
1.12,1.08,1.12,1.12,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.12,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.04,2.4,2.44,2.4,2.36,2.4
1.04,1.08,1.04,1.0,1.08,3.12,3.56,3.52,2.72,3.64
1.08,1.08,1.08,1.08,1.08,2.68,2.64,2.68,2.56,2.68
1.12,1.12,1.08,1.08,1.08,2.6,2.56,2.6,2.56,2.56
1.12,1.12,1.12,1.08,1.08,2.56,2.52,2.56,2.48,2.52
1.12,1.12,1.08,1.08,1.08,2.52,2.52,2.52,2.48,2.48
1.12,1.12,1.08,1.08,1.12,2.48,2.48,2.52,2.48,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.12,1.08,2.48,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.44,2.44
1.12,1.08,1.12,1.08,1.12,2.44,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.12,1.12,2.44,2.48,2.48,2.4,2.48
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.4,2.4
1.12,1.12,1.12,1.12,1.12,2.48,2.44,2.48,2.4,2.44
1.12,1.12,1.12,1.08,1.12,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.44,2.4,2.44,2.4,2.4
1.12,1.08,1.12,1.12,1.08,2.44,2.44,2.48,2.4,2.4
1.12,1.12,1.12,1.12,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.4,2.44,2.4,2.4,2.4
1.12,1.16,1.08,1.08,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.08,1.08,1.08,2.44,2.44,2.4,2.4,2.4
1.12,1.08,1.08,1.08,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.08,1.12,1.08,1.08,2.4,2.4,2.4,2.4,2.36
1.12,1.12,1.12,1.08,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.12,1.04,2.4,2.4,2.4,2.36,2.4
1.04,1.04,1.04,1.0,1.04,3.04,3.28,3.28,2.72,3.28
1.08,1.08,1.08,1.04,1.08,2.64,2.68,2.68,2.6,2.68
1.12,1.08,1.08,1.08,1.08,2.6,2.6,2.56,2.52,2.56
1.12,1.12,1.12,1.08,1.12,2.56,2.56,2.56,2.48,2.52
1.12,1.12,1.08,1.08,1.08,2.52,2.52,2.52,2.48,2.48
1.12,1.08,1.12,1.08,1.08,2.52,2.52,2.52,2.48,2.48
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.12,1.12,1.08,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.48,2.44,2.44
1.12,1.12,1.08,1.12,1.12,2.48,2.48,2.48,2.4,2.44
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.4,2.44
1.12,1.16,1.12,1.12,1.08,2.44,2.44,2.48,2.44,2.44
1.12,1.12,1.12,1.12,1.12,2.48,2.44,2.44,2.4,2.44
1.08,1.08,1.12,1.08,1.12,2.44,2.48,2.44,2.44,2.44
1.12,1.12,1.12,1.08,1.08,2.44,2.48,2.44,2.4,2.4
1.12,1.12,1.12,1.12,1.12,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.44,2.44,2.4,2.4,2.44
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.44,2.44,2.44,2.4,2.4
1.12,1.08,1.12,1.08,1.08,2.4,2.4,2.44,2.36,2.4
1.08,1.12,1.12,1.12,1.08,2.4,2.4,2.44,2.4,2.4
1.08,1.12,1.12,1.08,1.08,2.4,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.12,1.08,2.4,2.4,2.4,2.36,2.4
1.12,1.12,1.12,1.12,1.04,2.44,2.44,2.4,2.4,2.4
1.08,1.04,1.04,0.96,1.08,2.96,3.12,3.08,2.68,3.12
1.08,1.08,1.08,1.08,1.08,2.68,2.68,2.6,2.6,2.64
1.08,1.08,1.08,1.08,1.08,2.6,2.6,2.56,2.52,2.56
1.12,1.12,1.08,1.08,1.08,2.56,2.56,2.48,2.48,2.52
1.08,1.08,1.08,1.12,1.12,2.52,2.52,2.48,2.48,2.52
1.12,1.12,1.08,1.08,1.12,2.52,2.52,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.12,1.08,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.08,1.12,1.08,2.48,2.48,2.44,2.44,2.44
1.12,1.12,1.12,1.08,1.08,2.48,2.44,2.44,2.48,2.44
1.12,1.12,1.12,1.12,1.12,2.48,2.48,2.44,2.4,2.4
1.16,1.12,1.12,1.08,1.12,2.48,2.44,2.44,2.4,2.44
1.12,1.12,1.12,1.08,1.12,2.44,2.44,2.4,2.44,2.44
1.12,1.12,1.08,1.12,1.08,2.44,2.48,2.4,2.44,2.44
1.12,1.12,1.08,1.08,1.08,2.44,2.44,2.44,2.4,2.44
1.12,1.12,1.12,1.08,1.12,2.44,2.44,2.4,2.4,2.44
1.08,1.08,1.12,1.12,1.08,2.44,2.44,2.4,2.4,2.4
1.12,1.12,1.08,1.08,1.12,2.4,2.44,2.4,2.4,2.4
1.12,1.12,1.08,1.12,1.08,2.4,2.44,2.4,2.4,2.4
1.12,1.12,1.08,1.08,1.08,2.44,2.4,2.4,2.4,2.4
1.12,1.08,1.12,1.12,1.08,2.44,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.12,1.12,2.44,2.4,2.4,2.36,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.4,2.4,2.36,2.4
1.12,1.12,1.12,1.08,1.04,2.4,2.4,2.4,2.4,2.36
1.04,0.64,1.04,1.0,1.08,2.92,3.0,3.0,2.72,3.04
1.08,1.04,1.08,1.08,1.08,2.64,2.68,2.6,2.6,2.64
1.08,1.08,1.08,1.08,1.12,2.56,2.6,2.56,2.52,2.56
1.12,1.08,1.08,1.08,1.12,2.56,2.56,2.52,2.48,2.52
1.12,1.08,1.08,1.08,1.12,2.52,2.48,2.48,2.48,2.48
1.08,1.16,1.08,1.08,1.08,2.48,2.52,2.48,2.48,2.48
1.12,1.12,1.12,1.12,1.08,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.44,2.48,2.48
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.44,2.44,2.44
1.12,1.12,1.12,1.08,1.12,2.44,2.48,2.44,2.4,2.44
1.12,1.12,1.08,1.08,1.08,2.48,2.48,2.44,2.44,2.44
1.12,1.12,1.12,1.08,1.12,2.44,2.48,2.44,2.4,2.44
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.4,2.4,2.4
1.12,1.12,1.08,1.12,1.08,2.4,2.44,2.44,2.4,2.4
1.12,1.12,1.08,1.08,1.12,2.44,2.4,2.44,2.4,2.4
1.12,1.12,1.08,1.12,1.12,2.44,2.44,2.4,2.4,2.4
1.08,1.12,1.12,1.12,1.12,2.4,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.12,1.08,2.44,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.4,2.44,2.4,2.4
1.12,1.12,1.08,1.08,1.08,2.4,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.4,2.4,2.4,2.4,2.36
1.12,1.12,1.12,1.08,1.04,2.4,2.4,2.4,2.4,2.36
1.08,0.8,1.08,1.0,1.12,2.88,2.96,2.96,2.72,2.96
1.12,1.08,1.08,1.08,1.08,2.64,2.68,2.64,2.56,2.64
1.12,1.12,1.08,1.08,1.08,2.6,2.6,2.56,2.52,2.56
1.08,1.08,1.12,1.12,1.08,2.56,2.52,2.52,2.52,2.52
1.12,1.12,1.08,1.08,1.08,2.52,2.52,2.48,2.48,2.52
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.48,2.48
1.16,1.12,1.12,1.12,1.12,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.08,1.12,1.12,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.08,1.08,1.12,2.48,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.44,2.44,2.44
1.12,1.16,1.12,1.08,1.12,2.48,2.48,2.44,2.44,2.44
1.12,1.12,1.08,1.12,1.12,2.44,2.48,2.44,2.4,2.44
1.12,1.12,1.08,1.12,1.12,2.48,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.12,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.08,1.08,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.44,2.4,2.44,2.4,2.4
1.12,1.12,1.12,1.12,1.12,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.44,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.4,2.36,2.4
1.12,1.12,1.12,1.08,1.08,2.44,2.4,2.4,2.36,2.4
1.12,1.12,1.08,1.08,0.48,2.4,2.4,2.4,2.4,2.4
1.08,0.88,1.04,0.96,1.04,2.84,2.96,2.92,2.68,2.88
1.08,1.08,1.08,1.04,1.04,2.64,2.64,2.64,2.6,2.64
1.12,1.08,1.12,1.08,1.08,2.6,2.6,2.56,2.52,2.56
1.12,1.12,1.08,1.08,1.08,2.56,2.56,2.52,2.52,2.52
1.12,1.12,1.08,1.08,1.12,2.52,2.52,2.48,2.48,2.48
1.12,1.08,1.12,1.12,1.12,2.48,2.48,2.48,2.48,2.48
1.12,1.12,1.08,1.12,1.08,2.48,2.48,2.48,2.48,2.44
1.12,1.12,1.08,1.12,1.12,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.08,1.12,1.12,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.44,2.44,2.48
1.12,1.12,1.08,1.12,1.08,2.48,2.48,2.48,2.44,2.44
1.12,1.12,1.08,1.08,1.08,2.48,2.48,2.48,2.44,2.44
1.08,1.12,1.12,1.12,1.12,2.48,2.48,2.48,2.44,2.44
1.12,1.08,1.12,1.08,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.44,2.48,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.4,2.44,2.4
1.12,1.12,1.08,1.12,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.08,1.12,1.08,2.4,2.44,2.4,2.4,2.4
1.08,1.12,1.12,1.12,1.08,2.4,2.44,2.4,2.36,2.4
1.12,1.12,1.12,1.12,1.12,2.44,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.08,1.08,1.12,2.44,2.4,2.4,2.4,2.4
1.12,1.12,1.08,1.08,1.08,2.4,2.4,2.4,2.36,2.4
1.08,1.12,1.12,1.08,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,0.72,2.4,2.4,2.4,2.4,2.4
1.08,0.92,1.04,1.0,1.04,2.84,2.88,2.88,2.68,2.88
1.08,1.08,1.08,1.08,1.08,2.64,2.68,2.6,2.56,2.6
1.08,1.08,1.12,1.08,1.08,2.6,2.6,2.6,2.52,2.56
1.12,1.08,1.08,1.12,1.12,2.52,2.52,2.52,2.48,2.52
1.12,1.12,1.08,1.08,1.08,2.52,2.52,2.48,2.48,2.52
1.12,1.12,1.12,1.12,1.08,2.52,2.48,2.52,2.48,2.48
1.12,1.12,1.08,1.12,1.08,2.52,2.48,2.48,2.48,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.48,2.44,2.48
1.08,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.44,2.48
1.12,1.08,1.12,1.08,1.08,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.12,1.12,1.08,2.48,2.44,2.44,2.44,2.44
1.12,1.12,1.12,1.12,1.12,2.44,2.48,2.44,2.4,2.44
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.44,2.4,2.44
1.12,1.12,1.08,1.08,1.08,2.44,2.44,2.48,2.4,2.44
1.12,1.12,1.08,1.12,1.08,2.44,2.44,2.44,2.4,2.44
1.12,1.12,1.12,1.12,1.12,2.44,2.44,2.4,2.4,2.44
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.44,2.4,2.44
1.12,1.12,1.08,1.12,1.08,2.4,2.4,2.44,2.4,2.4
1.12,1.12,1.08,1.12,1.08,2.44,2.4,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.4,2.44,2.4,2.36,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.4,2.4,2.4
1.12,1.08,1.12,1.08,1.12,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.08,1.12,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.08,1.08,0.8,2.4,2.4,2.4,2.36,2.4
1.04,0.92,1.04,1.04,1.08,2.8,2.84,2.84,2.68,2.84
1.12,1.08,1.08,1.08,1.08,2.64,2.64,2.64,2.56,2.6
1.08,1.12,1.08,1.08,1.08,2.56,2.56,2.6,2.52,2.56
1.12,1.12,1.08,1.08,1.08,2.52,2.52,2.52,2.48,2.52
1.08,1.12,1.12,1.08,1.12,2.52,2.52,2.52,2.48,2.48
1.12,1.08,1.08,1.08,1.08,2.52,2.48,2.48,2.48,2.48
1.12,1.12,1.08,1.08,1.08,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.08,1.08,1.08,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.08,1.08,1.12,2.48,2.48,2.48,2.48,2.44
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.12,1.08,2.48,2.44,2.48,2.44,2.44
1.12,1.12,1.08,1.12,1.12,2.48,2.48,2.44,2.44,2.44
1.12,1.12,1.12,1.08,1.08,2.44,2.48,2.44,2.4,2.44
1.12,1.12,1.12,1.08,1.08,2.4,2.44,2.44,2.44,2.44
1.12,1.12,1.12,1.08,1.08,2.44,2.44,2.44,2.4,2.44
1.12,1.12,1.12,1.12,1.08,2.48,2.44,2.48,2.44,2.4
1.12,1.12,1.08,1.12,1.08,2.44,2.44,2.4,2.4,2.4
1.12,1.12,1.12,1.12,1.08,2.44,2.44,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.44,2.4,2.44,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.08,2.44,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.12,1.08,2.4,2.4,2.4,2.36,2.4
1.12,1.12,1.12,1.12,1.12,2.4,2.4,2.4,2.4,2.4
1.12,1.12,1.12,1.08,1.12,2.4,2.4,2.4,2.36,2.4
1.12,1.08,1.08,1.08,0.84,2.44,2.4,2.4,2.4,2.4
1.04,0.92,1.04,1.04,1.04,2.8,2.84,2.84,2.68,2.88
1.12,1.08,1.08,1.08,1.08,2.64,2.64,2.64,2.6,2.64
1.08,1.12,1.08,1.12,1.08,2.56,2.56,2.56,2.52,2.56
1.12,1.08,1.12,1.08,1.08,2.56,2.56,2.52,2.48,2.52
1.12,1.12,1.12,1.08,1.08,2.52,2.52,2.52,2.48,2.52
1.12,1.12,1.12,1.12,1.04,2.52,2.52,2.48,2.48,2.48
1.12,1.12,1.08,1.08,1.08,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.12,1.08,1.12,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.08,1.12,1.12,2.48,2.48,2.48,2.44,2.48
1.12,1.12,1.12,1.08,1.08,2.48,2.48,2.48,2.44,2.44
1.12,1.12,1.12,1.12,1.12,2.44,2.48,2.44,2.44,2.44
1.12,1.12,1.08,1.08,1.12,2.48,2.44,2.48,2.44,2.44
